AXA.Philippines,,https://web.facebook.com//notes/axa-philippines/axa-covid-19-advisories/10157063051028148/?__xts__%5B0%5D=68.ARBQ2DDgY-zBb01q2CFyYwB5jhMUR9ir7oILt1IB3wv4uaHlTux9kOYtkqvPi-m1vw5U9WWLrf72rODIFzmw7h3IlpVqhskZYG2E8ajMq8pLd2I3mc6c7ymoQCVOlVhVATgDBSFVSgeeFM5B_P899hE8zyHf24Np55fC4rbTmKGSFFdr3xI6FgmmeMk6foclpDgHwcbcI224PxxayHj7Q-EPGxn65PKPBi4yt_1GO7WGguJCpf5tP3MhMji2mkG8Dq4-LqO52WItS1domi0rJL0iL-sVOem8hAst8YPTzLRcFSv0oui7uKdRzsPB0q83aQZIc4Igme9d5KOG39Q&__tn__=-R,2020-03-24 12:30:52,,"{'Total': '350', 'Like': '300', 'Love': '47', 'Wow': '3'}","{'Ricky Suarez': {'text': ""Dear AXA,I just realized that I'm losing 440k from my investment! Since your myaxa was down for the past week, it's only now that I had access. During the stock free fall, you were too pre-occupied with the covid-19 neglecting your single-pay  invest…See More"", 'post_date': '1585478968'}, 'Eleese De Quen': {'text': ""If worldwide many policy holder died,  a big budget of AXA needed to be released for their policy holder. For me, I don't care of my AXA insurance all I need is I am still alive."", 'post_date': '1585063189'}, 'Joan Espina': {'text': 'Can’t access my accnt.', 'post_date': '1585057034'}, 'Ira Aguilar Rozal': {'text': 'i cant access my account', 'post_date': '1585329367'}, 'Mikay Jean': {'text': 'Included ADA for retire smart 2030?', 'post_date': '1585054997'}, 'Chen Reyes Pascua': {'text': 'Thank you..but does auto debit from BDO included???', 'post_date': '1585055530'}, 'Leesh Vertudazo Cortes-Estrella': {'text': 'Hi axa, is the extension of policy payment also applicable here in Visayas?  Thanks!', 'post_date': '1585643188'}, 'Regor Atsitaub Retnemerg': {'text': 'My due date is on march 28, 2020. I still have 60days grace period. That would be on may28. Am i correct?', 'post_date': '1585053939'}, 'James Jemenez': {'text': 'Thank you', 'post_date': '1585053114'}, 'Gina Gajelloma Elopre': {'text': '🙏🙏🙏', 'post_date': '1585057924'}, 'Roth Schneider': {'text': ""I thought life was so hard, But when I found out about binary, life became easy. Binary option trading is reliable when you invest with the right account manager like Mr Johnny Godfrey he's legit and reliable. I invested with him and got my withdrawal in just 7days. Mr Johnny Godfrey is 100% reliable. If you're interested you can contact him onhttps://www.facebook.com/Johnny.Godfrey.0"", 'post_date': '1585977116'}, 'Che Reyes': {'text': 'Can’t access my account po!', 'post_date': '1585181801'}, 'Dyan Guardajara': {'text': 'Wala bang ibang way para ma release na ung cheke pra s death claim??', 'post_date': '1586247227'}}",256
AXA.Philippines,,https://web.facebook.com//AXA.Philippines/posts/10157132921253148?__xts__%5B0%5D=68.ARAXAjzKijLCraiVa_XxBBkGawe0Hhf48wZhf10NkxkbBW2je7UkgkHcaCbGhX_Kt1AZZ_aa7XyC8ENRKOFCtjC-U14TjRhm4j4PexIPe7BDvofZaBA-vxJs5V0JUFRzUqNx7wesEsn42XaryLaY_O6yyeQBVITAezNSJ8XPkAVj9ULXylvQJ-GGMkvpk3dnzLqSIWGhO4lapHc90lfCHpzLxj_SYVrf3t9rR-aYvIbQBv3U5GOP8BVftfMDpFKtqrz5Dn1dL_us9fVFOhbfLe_dlHwtxCnY9Gt4drujCA6f-UZepf3bAc5EFSU1znA3Nz5Xkfwuo3mSFJXV8V9c&__tn__=-R,2020-04-14 01:47:37,"""https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-0/c147.0.597.313a/s526x296/74493645_10156708003258148_441169823645302784_n.png?_nc_cat=101&_nc_sid=dd9801&_nc_ohc=pSnlCT5v024AX_NsN-F&_nc_ht=scontent.fmnl5-1.fna&oh=07a4513b60d5292278080de3d0fefa07&oe=5EBA6342""","{'Total': '54', 'Like': '52', 'Love': '1', 'Sad': '1'}",{},2
AXA.Philippines,Here are some ways to keep yourself healthy at home. Find out how healthy you are by taking AXA's Health Risk Score. https://www.axa.com.ph/healthriskscore.,https://web.facebook.com//AXA.Philippines/posts/10157130818063148?__xts__%5B0%5D=68.ARB-Fy7HALBsSmdRCwhqCX9hlvfuKWcB4N_GB3Ge-UOz7LjonaLJ0WVMczk7oOGJb0u01OUNsQmY6afRSYSxEf3mi9SeLDiNtGrq32-oR-Lj6tTdW8JkDdivXWL52qWeKrknH6GCxJTP2MjNE39qwMca9at07MkYjipf4VV76nYchX9yhUtxQrqUNPbEf6-eC9JnRIHJU3e4CW8e4Dss_1mKPO8UiTri-j47ahvTu1bSOcOypg9GxiEgomoGUININeX7zed2JedQBviyUn5VK-RHupq_YnAxreoOeRcnkpWD_P4GPgxe08dt5Q-kc0baqMf7VAzpmA96srmdVWoQ&__tn__=-R,2020-04-13 11:48:18,"""https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-0/p235x350/93118479_10157130817718148_5458627460092395520_n.jpg?_nc_cat=100&_nc_sid=110474&_nc_ohc=319oZ67eAsUAX_moLnm&_nc_ht=scontent.fmnl5-1.fna&_nc_tp=6&oh=eb7cc04fc29f147831ecd24e6535513f&oe=5EBB95C5""","{'Total': '252', 'Like': '208', 'Love': '42', 'Haha': '1'}","{'Cassy Alvarez': {'text': 'Keep healthy and safe 😊', 'post_date': '1586778978'}}",216
AXA.Philippines,He is risen! May this day bring you new hope and peace.,https://web.facebook.com//AXA.Philippines/photos/a.422772563147/10157119032068148/?type=3&__xts__%5B0%5D=68.ARDAf5z9jFHRMaK8SDwjS01xHfa62HfkNvxl2XTCos8wsyAhxPxJm7d8VNM9lNU8tMcv_gbzYJur2N19U5YHgaRkIlHQMqUs3nwfUqxAabX5BScalxspU6BSgwcSxZ4K_Yhx91ITtt5qavhWvocfwTb4RH4pA6PqlbxMtoyXBRlgYQ6GMEkDUVf0TWWe7UndWQfmHREI8e45DSE7QMz__ySjWv9DldoIAtavM-APAnhEeiSgMPdtP6-IUMCxnNCRjIx1lQJ0H_rtU5reK8gwOLgiAyvRSJJ-bMeraQVNRfJ5BBsoQ1qfs4wxz0rZqvSNb7YOPzTaTgN28iNPVweg&__tn__=-R,2020-04-12 01:00:00,"""https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/s1080x2048/92672570_10157119032073148_7169798604696059904_o.png?_nc_cat=105&_nc_sid=8024bb&_nc_ohc=OUUnWHV-p2cAX_ikMdL&_nc_ht=scontent.fmnl5-1.fna&oh=d39a3027763310e5321fbd4f42d29b5f&oe=5EB971B5""","{'Total': '572', 'Like': '408', 'Love': '163', 'Wow': '1'}","{'Giezle Peñano Bismonte': {'text': 'Amen🙏🙏Happy Easter! 😇', 'post_date': '1586653351'}, 'Eleese De Quen': {'text': 'Happy Easter!', 'post_date': '1586670510'}, 'Sunnylane Fernandez': {'text': 'amen', 'post_date': '1586654019'}, 'Jovy Laureta Tamayo': {'text': 'Amen', 'post_date': '1586654152'}, 'Jay Adonis Osano': {'text': 'Amen', 'post_date': '1586653822'}, 'Sansue Jayme-Pastrano Baluma': {'text': 'Amen.', 'post_date': '1586653818'}, 'Julie Santos': {'text': 'Amen', 'post_date': '1586686697'}, 'Mae Desiree Rosales': {'text': 'Amen', 'post_date': '1586653859'}, 'Noemi Mascariñas': {'text': 'Amen', 'post_date': '1586654003'}, 'Flo Maguisa': {'text': 'Happy Easter!', 'post_date': '1586660553'}, 'Joel Hapitan': {'text': 'Happy Easter', 'post_date': '1586693559'}, 'Bechak CycleParts': {'text': 'Happy Easter', 'post_date': '1586655620'}, 'Jesus Paguigan': {'text': 'Amen🙏🏻', 'post_date': '1586665466'}, 'Justine Sanchez Abad': {'text': 'Happy Easter', 'post_date': '1586776197'}, 'Nancy Cayanan': {'text': 'Amen 🙏', 'post_date': '1586656322'}}",390
AXA.Philippines,"We salute brave Filipinos.  We stand united, and together we will rise again.",https://web.facebook.com//AXA.Philippines/photos/a.422772563147/10157113590493148/?type=3&__xts__%5B0%5D=68.ARCM34w19Qb8V6oujYsdu3ZH4MLvqVtFs8EYqOTgtc_EtZipVIyfhOuUaLN4V59yOoGyOi9OIDow-Hlh4-b6mz6i6UBSQsSWRbi71ifPtpQZCfewQIB4nap9kz1B67_pw59fpIzcisJ8m-0L6hsTAysUuoRsAxqxJ2mvHwlij7WVnJdk9vqQHSj1G8q6ezcMR011_w-EwlGgmokNptfsLJH8OrY1M68StVl-RtX0x0cTKYs6P33_0fWg47tH3dUNlB70YAZwVdR6nNMgs0IuXvcxNAd90v2n0xdmnryaGEAtfT5QJT-eoV25e_9wbJqOhAP2pc3PhYcdSXzUrxdz&__tn__=-R,2020-04-09 02:00:01,"""https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/s1080x2048/92289520_10157113590498148_7436229891516792832_o.jpg?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=XvIayMz2NP0AX-BSEEE&_nc_ht=scontent.fmnl5-1.fna&_nc_tp=7&oh=be7d66dc4c29a47bee354e965719c610&oe=5EBCB3B0""","{'Total': '1K', 'Like': '754', 'Love': '279'}","{'Jusal Empererado': {'text': 'Rise again portfolio! 🤔', 'post_date': '1586398878'}, 'Exzur D. Sanchez': {'text': 'Do not sell, think long term. Keep buying taking advantage of low price and be positive. It will rise after covid.', 'post_date': '1586442292'}, 'Flo Maguisa': {'text': '♥️', 'post_date': '1586401181'}, 'Von Erika Ali Ison': {'text': '🙏🏻🙏🏻', 'post_date': '1586528972'}}",742
AXA.Philippines,"In observance of the Holy Week, we will be closed on April 9 and April 10. We will be back on Monday, April 13.  May you all have a blessed Holy Week!",https://web.facebook.com//AXA.Philippines/photos/a.422772563147/10157113588268148/?type=3&__xts__%5B0%5D=68.ARD5VbDW2dutTtzxf6OdgF70gofPWQB_jD47DgYuFHth5J5a2C0Je4uw6CPjzhemIklB6GbiHQoY6is6SXQjdrLGDaAbtiWdKfzt7z8e4ffAMGtnCV6UJQughB-AED5E6dL7wfYTV-q_SH4JNXu5HWH6hL10Fu57BaXaKDLaar111uySDPR-VEDa69t2Op5O71hxtydb5L1kfhBkO7dfoUxLdUJCM7rvyRfwgFTddN0nEeunu-aIrU_0kuySLPfApESYscQr52p2CtBQ4LTrat2b3T9Mut3JFHORKrxh8k6ZFJ4m1c_OV3GXRGKEXv-geiupwqxU9juTykTKmxeb&__tn__=-R,2020-04-08 22:00:07,"""https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/s1080x2048/92563251_10157113588278148_6034398522252460032_o.png?_nc_cat=106&_nc_sid=8024bb&_nc_ohc=qmCXaHQCDioAX8tTvL-&_nc_ht=scontent.fmnl5-1.fna&oh=a81b80462bc8402394f6d5eaa2f710b8&oe=5EBD2535""","{'Total': '239', 'Like': '198', 'Love': '41'}",{},143
AXA.Philippines,Each of us can help flatten the curve. Take the Flatten The Curve Bingo now and see how well you are doing!,https://web.facebook.com//AXA.Philippines/photos/a.422772563147/10157113064988148/?type=3&__xts__%5B0%5D=68.ARCnmOq0fyuRVnAjsufR6a1JRNQpSuRKO_Izq-mfYvzAgjlD6EcEqkng1QPMWuiLkceL5IIjKJRB-yLepXyWXvx1ndfKR8vU3JMYtCIhmWbl7ol4hiVlVfegB-cwfBpHkQZjxM-adMQbgFoQQHyYZeh-54UOsTiRM6YIXx4xqJRMxwm-H7aa89zmbCbjvYLeJpXmlE12rC-X_zFWm2XdiKQWELfS8cNx7NVXLht62mVEGmIt6O1DdYZKb9tUFKIi9qlwEh8lAob0b4sOGP-aMtIvO_VrCrWuh13p8FmNcaDZloHLhiUGRWnD2iL9deGAEZMIx15lakZ2y58wFXjk&__tn__=-R,2020-04-08 10:34:06,"""https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/92708346_10157113064993148_6735540895258509312_o.png?_nc_cat=102&_nc_sid=8024bb&_nc_ohc=8q8UT4J2IdEAX9Ls0I2&_nc_ht=scontent.fmnl5-1.fna&oh=26eb9ff750acd6934ed6977a5924f692&oe=5EBBD0AE""","{'Total': '242', 'Like': '196', 'Love': '45', 'Wow': '1'}",{},174
AXA.Philippines,"We remain committed to serving you. In light of the extension of the enhanced community quarantine, please take note of the following service channels. You may also check our other advisories by clicking this link: https://bit.ly/2x9IHHs. Stay safe!",https://web.facebook.com//AXA.Philippines/photos/a.422772563147/10157109713968148/?type=3&__xts__%5B0%5D=68.ARDclXH0qfWEdBB-_AhrdqUcIBoh_fi0hUdFnJyNVwwuKWvI5kccd2cyuSRo76Ygwl0Wm9907ReOZlKRsyrI3uDp9MAoBxC-RL3T6lzq7g_FHOSWF4Yqb1GfvL0NVHGZpIUKyMQFswIqfcZjcbTHEgKRxziTgpmhlaEXeMu5W66jovgjDcqY2IGXPVtMmNmgwt2FO-nWCHEWmMaWdtfeo-hMy-quwjjINlW9lAWy-ahp6UGEC6CjEvzr2sJFhEmu8qlTZu6bxm-Ic9ODgbH7Xrlao65a0A2A7xeDP4MXLKtPvoUW0qL1DHBR_5237HGf6s0QY7nTHqNx-Dxp-S16&__tn__=-R,2020-04-07 10:00:01,"""https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/s1080x2048/92360717_10157109713978148_2274257798244073472_o.png?_nc_cat=108&_nc_sid=8024bb&_nc_ohc=3Lgg7JAzc6MAX-0D5jx&_nc_ht=scontent.fmnl5-1.fna&oh=ba79204438107b2f89bcecf11a701943&oe=5EBBFE01""","{'Total': '210', 'Like': '188', 'Love': '20', 'Sad': '2'}","{'Eddie A. Domanog': {'text': 'My opinion on Axa Investment.Nothing happen on my  investment for the past 4 years!', 'post_date': '1586318242'}, 'Mike Bandong': {'text': 'Axa innsurance kau nagbebenta..di kau banko..wag kau maki alam sa saving deposit namin sa metrobank..di u pera..warning axa end metrobank by depositors of metrobank..yan memo sa inyo', 'post_date': '1586845838'}, 'Kathleen Grace Sanchez': {'text': 'Can you please fix your website and mobile app? Thank you..', 'post_date': '1586306718'}, 'Tina Estrellado Cuerquis': {'text': '❤️❤️', 'post_date': '1586263550'}, 'Rachel Cortez Miranda': {'text': 'Hayss! Victim of katangahan din ako. Naluluko sa manluluko...', 'post_date': '1586343190'}, 'Malou Gongob Alfanta': {'text': 'Mayroon po ba kaming makukuha sa aming insurance sa kalamidad ngayon? Member n kasi ako dito kahit kunti mn lang po yong emergency lng po...', 'post_date': '1586268442'}, 'Bernadette Uy Fineza': {'text': 'Kaya mas ok na ipunin nlng kesa pumasok sa investment na wala naman kasiguruhan na kikita. Mas mdalas pa malugi.. Prang dito sa axa. Kht crisis hndi pinalagpas. Mapagsamantala naman kayo. Pera kung pera d nio iniisip mas apektado kming mga nkainvest sa…See More', 'post_date': '1586427622'}, 'Ecyak Kayce': {'text': 'Too late, AXA did  ADA/Auto debit on my account also..This announcement is useless, if they are giving us 60days grace period the most, it must apply to all AXA insurance policy clients...No need to call, text or email you guys...You are just making things more complicated..', 'post_date': '1586746683'}, 'Joel Hapitan': {'text': 'Ang aarte ng mga agents d makausap matino kasi bad connection daw. Bwisit kayo kami pang mga policy holder mag adjust! Out of 5 calls ko yung last na agent lang willing mag help yung iba mukhang sahod lang.', 'post_date': '1586271429'}, 'Edmond Contreras': {'text': 'Hello po tatay ko po di na nakaka hulog sa inyo ask ko lng kung pede makuha pera nya almost 30yrs sya sa insurance nyu', 'post_date': '1586324686'}, 'Akosi Yosh': {'text': 'Omg sa akin 3yrs ako nagbayad na 300k. Check it today 150k nlng maryosep 🤯 may 2yrs pa akong kulang. sa tingin niyo itituloy ko pa kaya 😥', 'post_date': '1586438237'}}",131
AXA.Philippines,Got a question about your health insurance coverage in relation to COVID-19? We have compiled the commonly asked questions. Stay safe and informed! Learn more here: bit.ly/3aKJTiY,https://web.facebook.com//AXA.Philippines/photos/a.422772563147/10157106400398148/?type=3&__xts__%5B0%5D=68.ARBirNCKpHnJqWXd_T8gkfe6bFEOuAGW9IJXcjXu4XueLxePqoBjbb7dVe3jZo8VMhSrZgaMXAp83RTVbFnSCKL3MJbE4jhFuw03EU3nb6kJZ8uVK7t2X85ip5NGJWeBl5Cc1sW4GBff6QyowcN4eMOYP7uHrDJ49qYWpeun9nxTNXj7xpnUEATk6pGrxh__Mj37T71391_ARuW44Jsp_ZAX--cyqdx7djK63NKtx4t_3fW-YZTFLJyHD-7dRhpzLU6J0Bgx4Dfm0qiuHiiwylw2RO2hbdqXkD2rcygHZVAVOKFDqe0Q8C81bHASM7R-Bd5kmuqwZS9fKg4_e9Th&__tn__=-R,2020-04-06 08:30:00,"""https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/s1080x2048/92024439_10157106400408148_6401532807750877184_o.jpg?_nc_cat=107&_nc_sid=8024bb&_nc_ohc=_2cQ9pyJv_kAX8cCqji&_nc_ht=scontent.fmnl5-1.fna&_nc_tp=7&oh=12a9c19db5c09235121695ea8d5cd6b3&oe=5EBC8106""","{'Total': '166', 'Like': '148', 'Love': '18'}","{'Flo Maguisa': {'text': 'Thanks for the update!', 'post_date': '1586164033'}, 'Mhell Alngig': {'text': 'Wow', 'post_date': '1586186094'}, '劉已燦': {'post_date': '1586201233'}, 'Foolish  Heart': {'text': 'Hi po ask ko lng po kung bakit hnd na gumagana pag nag log in sa browser sa AXA?', 'post_date': '1586340599'}, 'Jenny Herceda': {'text': 'Gudmorning po Madam, Jenny Herceda po ito, nag deposit po ako sa AXA, 9,007.00 pesos last April 08,2014kailang daw po hulogan ko Monthly para after 5 or 10 yrs malaki na daw ang makukuha ko. Hindi po ako nkapag hulog, simula noon hanggang ngayon…See More', 'post_date': '1586307498'}, 'Cess Villanueva': {'text': 'Got health insurance when I was 21 years old. Never regret to have one. In these times, we need to prepare for the unexpected events. One step to financial security 😉', 'post_date': '1586188602'}}",101
AXA.Philippines,"The Philippine stock market, like the rest of the world, was affected by the COVID-19 pandemic. If you're worried about your investment, here's what you can do.  This applies to variable unit-linked (VUL) policies such as aXelerator, life basiX, Asset Master, Retire Smart, etc. For a more detailed discussion, contact your financial partner. Keep calm and stay safe!",https://web.facebook.com//AXA.Philippines/posts/10157097368788148?__xts__%5B0%5D=68.ARDBgy8jjsaQ4GnTj-O_C84s_JEOPHPV_EQkJOOx6Zi0zsy-8kt2lKdYdYSD4JPLtyeAqZcEZjhzFdvziXb9liABrY3DuMlujS7juMnmeqgEhWNyrCxwlbyBEOS-BAwQ5HYAPhCXkaPXIAfCaLygSn-Oj150bWXUp29ynF48lVs1ecNoyZ5_c98iieQg_Qq9i85L7vSt9psx7xIQsIyfCiqmjTxBdGX4Ix-fErB1dOxlTFkiD-Z6-gUbQVfBHIoD1PPEkzEdZKcei16XtxgYyQSVFYQBeSwE8FAjDuqdSJUO-jeBk4wI9s0kFYork7rU949rO-KGc3AjdnWdqFnO&__tn__=-R,2020-04-03 12:16:00,"""https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-0/p235x350/92217375_10157097486383148_258519360061046784_n.jpg?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=PQAkbdGoiTcAX8bthJ6&_nc_ht=scontent.fmnl5-1.fna&_nc_tp=6&oh=f631df2ec9cae83128b899af7acaa23d&oe=5EBA1039""","{'Total': '510', 'Like': '414', 'Love': '85', 'Sad': '7'}","{'Leynes Fernando': {'text': 'Please assist me im  a pwd.i need to call an adviser.pls contact me.pls reply axa.', 'post_date': '1586232215'}, 'Razel Onifur': {'text': 'My advisor’s ignoring me,. Didn’t bother to explain.', 'post_date': '1586163109'}, 'Erik Jan Lape Apartado': {'text': ""I'm still keeping my 6 policies. :) after all in this time na we can be infected anytime, protection is what matters most."", 'post_date': '1586214628'}, 'Lyz Esma': {'text': ""can't connect my agent ..axelerator  policies"", 'post_date': '1585917658'}, 'Jessica Dela Torre': {'text': 'Mgsilabasan kyu mga fa asikasuhin nyu mga cliente nyu,Anu ngttgo n kyu sa palda ng nanay nyu ks bgsak n Ang market,Ang galing NYU lng s una', 'post_date': '1585951729'}, 'AXA Philippines': {'text': 'Hi Arnel, we sent you a private message to provide assistance. To protect your personal information, we deleted your comment as this includes sensitive information. Thank you.', 'post_date': '1586831060'}, 'Azon D. Ostonal': {'text': 'Stay calm stay safe..Sana maayos din ang lahat after crisis pray lang po tayo. Keep safe everyone!', 'post_date': '1585968567'}, 'Flo Maguisa': {'text': 'Stay safe. 😊', 'post_date': '1586088071'}, 'Neth Sison': {'text': 'Naku kawawa mga nabiktima nyan AXA n yn', 'post_date': '1585917271'}, 'Marites F. Cagungun': {'text': '🙏🏻🙏🏻🙏🏻 maging maayos lahat.', 'post_date': '1585926168'}, 'Via Viacrucis Gonzales': {'text': '😪', 'post_date': '1585916920'}, 'JC Cabañes': {'text': '😔😔😔', 'post_date': '1585920166'}, 'Austin Go': {'text': '😉', 'post_date': '1585999830'}, 'Dahil Quio Japin': {'text': 'Wag kaung matakot makukuha nyo rin ung pera nyo ....', 'post_date': '1585972795'}, 'Arnel Castillon': {'text': 'ask ko lang bakit nag bawas kayo ngayon insurance policy ko two months pa kinuha nyo eh crisis ngayon bakit?', 'post_date': '1586159316'}, 'Roth Schneider': {'text': ""I thought life was so hard, But when I found out about binary, life became easy. Binary option trading is reliable when you invest with the right account manager like Mr Johnny Godfrey he's legit and reliable. I invested with him and got my withdrawal in just 7days. Mr Johnny Godfrey is 100% reliable. If you're interested you can contact him onhttps://www.facebook.com/Johnny.Godfrey.0"", 'post_date': '1585977141'}, 'Bernadette Uy Fineza': {'text': 'Bakit ang laki ng nawala sa pera ko sainyo? Kung ttuusin crisis ngyon. Pare pareho lng din tayo apektado dito! Dapat konsideration naman. Hndi pera pera.. Hndi na ako mag rrenew sainyo. Mas ok na ipunin ko nlng. Kesa sa walang kasiguraduhan. Ang galing kasi agent nio mang uto!', 'post_date': '1586362789'}, 'Chio Chen': {'text': 'D n nga macontact ang FA nio d p nmin mkita ngyayari sa policy nmin.', 'post_date': '1585989466'}, 'Amie Baranda': {'text': 'Gusto ko po withdraw ung pera ko ng may magamit po kami .', 'post_date': '1586213668'}, 'Renbert Bayo': {'text': 'Ano maganda policy para kay mama??', 'post_date': '1585937672'}}",714
